Model,permno,evtdate,cret,car,bhar,nrets,nrets_est
Market-Adjusted Model,22716,2022-08-09,-0.002499634,-0.045174636,-0.047991162,21,73
Market-Adjusted Model,22717,2022-08-09,0.0490083945,0.0030631385,0.0035168668,21,87
Market-Adjusted Model,22718,2022-08-09,0.0431835154,-0.002232396,-0.002308012,21,89
Market-Adjusted Model,22719,2022-08-09,0.0455217103,0.0001317111,0.0000301826,21,89
Market-Adjusted Model,22720,2022-08-09,0.031265771,-0.014586548,-0.014225757,21,89
Market-Adjusted Model,22721,2022-08-09,0.0473003469,0.0034125768,0.0018088192,21,89
Market-Adjusted Model,22722,2022-08-09,0.0019979522,-0.044120806,-0.043493575,21,89
Market-Adjusted Model,22723,2022-08-09,-0.001512894,-0.047612068,-0.047004421,21,70
Market-Adjusted Model,22724,2022-08-09,0.0512386434,0.0040695652,0.0057471157,21,82
Market-Adjusted Model,22725,2022-08-09,0.0550972085,0.0086887368,0.0096056808,21,89
Market-Adjusted Model,22726,2022-08-09,0.0009979317,-0.045098025,-0.044493596,21,85
Market-Adjusted Model,22727,2022-08-09,0.0322027792,-0.012969667,-0.013288748,21,77
Market-Adjusted Model,22730,2022-08-09,0.0246150018,-0.020638701,-0.020876526,21,72
Market-Adjusted Model,22731,2022-08-09,0.0010040389,-0.045062788,-0.044487489,21,76
Market-Adjusted Model,22735,2022-08-09,0.0308142336,-0.012952059,-0.014677294,21,72
Market-Adjusted Model,22738,2022-08-09,0.0015060589,-0.044596854,-0.043985469,21,84
Market-Adjusted Model,22739,2022-08-09,-0.009122169,-0.054364668,-0.054613697,21,83
Market-Adjusted Model,22740,2022-08-09,0.0048384671,-0.040714691,-0.040653061,21,83
Market-Adjusted Model,22741,2022-08-09,0.037481453,-0.007828396,-0.008010075,21,83
Market-Adjusted Model,22742,2022-08-09,0.0080563853,-0.037622147,-0.037435142,21,70
Market-Adjusted Model,22743,2022-08-09,0.0158098707,-0.028777589,-0.029681657,21,88
Market-Adjusted Model,22746,2022-08-09,0.0015235544,-0.04457355,-0.043967973,21,70
Market-Adjusted Model,22747,2022-08-09,0.1677068625,0.1347489283,0.1222153348,21,76
Market-Adjusted Model,22748,2022-08-09,0.0059641615,-0.040158399,-0.039527366,21,84
Market-Adjusted Model,22749,2022-08-09,0.0025240363,-0.04350052,-0.042967491,21,84
Market-Adjusted Model,22750,2022-08-09,0.0059761375,-0.040118444,-0.03951539,21,79
Market-Adjusted Model,22751,2022-08-09,0.0005035358,-0.045596521,-0.044987992,21,72
Market-Adjusted Model,22752,2022-08-09,-0.003645219,-0.048862376,-0.049136747,21,100
Market-Adjusted Model,22754,2022-08-09,0.0130260641,-0.033074825,-0.032465464,21,70
Market-Adjusted Model,22755,2022-08-09,0.004032254,-0.042076616,-0.041459274,21,75
Market-Adjusted Model,22756,2022-08-09,-0.067391289,-0.069397827,-0.112882817,21,71
Market-Adjusted Model,22757,2022-08-09,-0.074177355,-0.109033344,-0.119668883,21,50
Market-Adjusted Model,22758,2022-08-09,-0.160989297,-0.208438778,-0.206480825,21,66
Market-Adjusted Model,22759,2022-08-09,0.0030090002,-0.043103962,-0.042482527,21,66
Market-Adjusted Model,22762,2022-08-09,0.0050251449,-0.041101429,-0.040466383,21,54
Market-Adjusted Model,22763,2022-08-09,0.0721311702,0.0622903638,0.0266396425,21,66
Market-Adjusted Model,22764,2022-08-09,-0.001001931,-0.047096775,-0.046493459,21,61
Market-Adjusted Model,22765,2022-08-09,-0.34880995,-0.276631069,-0.394301478,21,65
Market-Adjusted Model,22766,2022-08-09,0.0015031361,-0.044597764,-0.043988392,21,54
Market-Adjusted Model,22767,2022-08-09,0.7301587248,1.7148707594,0.6846671971,21,56
Market-Adjusted Model,22768,2022-08-09,-0.229299377,-0.266024723,-0.274790905,21,61
Market-Adjusted Model,22769,2022-08-09,0.0030120217,-0.043054795,-0.042479506,21,62
Market-Adjusted Model,22770,2022-08-09,0.007492488,-0.038633325,-0.03799904,21,52
Market-Adjusted Model,22771,2022-08-09,-0.006713206,-0.033408071,-0.052204734,21,51
Market-Adjusted Model,22772,2022-08-09,0.6358695151,0.4997625668,0.5903779874,21,61
Market-Adjusted Model,22773,2022-08-09,-0.001527433,-0.047636057,-0.047018961,21,65
Market-Adjusted Model,22774,2022-08-09,0.0039920117,-0.042115564,-0.041499516,21,68
Market-Adjusted Model,22775,2022-08-09,0.0020100961,-0.044096783,-0.043481432,21,55
Market-Adjusted Model,22776,2022-08-09,-0.144366152,-0.172588567,-0.18985768,21,62
Market-Adjusted Model,22777,2022-08-09,0.0024913377,-0.043621493,-0.04300019,21,67
Market-Adjusted Model,22778,2022-08-09,0.0010101238,-0.045089163,-0.044481404,21,66
Market-Adjusted Model,22779,2022-08-09,0.1013825054,0.0527676815,0.0558909777,21,100
Market-Adjusted Model,22780,2022-08-09,0.2906667233,0.2626929028,0.2451751956,21,46
Market-Adjusted Model,22781,2022-08-09,0.0035106119,-0.04259643,-0.041980916,21,62
Market-Adjusted Model,22782,2022-08-09,0.3344481324,0.4895263608,0.2889566047,21,58
Market-Adjusted Model,22783,2022-08-09,0.0950661866,0.0729863491,0.0495746589,21,62
Market-Adjusted Model,22784,2022-08-09,0.0746268769,0.0439185818,0.0291353492,21,68
Market-Adjusted Model,22785,2022-08-09,-0.218328861,-0.271593681,-0.263820389,21,66
Market-Adjusted Model,22786,2022-08-09,0.0202605371,0.0279672719,-0.025230991,21,68
Market-Adjusted Model,22789,2022-08-09,0.0365095851,-0.008445477,-0.008981943,21,62
Market-Adjusted Model,22790,2022-08-09,0.008048379,-0.036004212,-0.037443149,21,66
Market-Adjusted Model,22791,2022-08-09,0.0061038069,-0.040002651,-0.039387721,21,65
Market-Adjusted Model,22792,2022-08-09,0.0020079824,-0.044101714,-0.043483545,21,62
Market-Adjusted Model,22793,2022-08-09,0.0873786833,0.105644994,0.0418871557,21,59
Market-Adjusted Model,22794,2022-08-09,0.0031184751,-0.042989704,-0.042373053,21,51
Market-Adjusted Model,22797,2022-08-09,0.0508021456,0.3436620766,0.005310618,21,62
Market-Adjusted Model,22798,2022-08-09,0.2472190153,0.2152607867,0.2017274876,21,58
Market-Adjusted Model,22799,2022-08-09,-0.078156287,-0.122542684,-0.123647814,21,66
Market-Adjusted Model,22800,2022-08-09,0.0024887627,-0.043625304,-0.043002765,21,69
Market-Adjusted Model,22801,2022-08-09,-0.034013622,-0.069748124,-0.07950515,21,61
Market-Adjusted Model,22802,2022-08-09,0.197777746,0.1652400131,0.1522862184,21,55
Market-Adjusted Model,22803,2022-08-09,0.0010080874,-0.045100741,-0.04448344,21,51
Market-Adjusted Model,22804,2022-08-09,0.5312500436,0.4382338203,0.4857585159,21,60
Market-Adjusted Model,22805,2022-08-09,0.0777881964,0.060702602,0.0322966688,21,64
Market-Adjusted Model,22806,2022-08-09,-0.005173483,-0.051256225,-0.050665011,21,63
Market-Adjusted Model,22807,2022-08-09,0.0185381003,-0.025286102,-0.026953427,21,68
Market-Adjusted Model,22810,2022-08-09,-0.000498268,-0.046586091,-0.045989795,21,65
Market-Adjusted Model,22811,2022-08-09,0.0847825712,0.0507643069,0.0392910435,21,62
Market-Adjusted Model,22812,2022-08-09,0.0218376035,-0.0128792,-0.023653924,21,42
Market-Adjusted Model,22813,2022-08-09,0.0201660433,-0.025698206,-0.025325484,21,57
Market-Adjusted Model,22814,2022-08-09,0.0051352078,-0.040593868,-0.04035632,21,57
Market-Adjusted Model,22815,2022-08-09,-0.000797376,-0.046548547,-0.046288903,21,57
Market-Adjusted Model,22818,2022-08-09,0.0043178206,-0.041432239,-0.041173707,21,57
Market-Adjusted Model,22819,2022-08-09,-0.024419146,-0.070413592,-0.069910674,21,57
Market-Adjusted Model,22820,2022-08-09,-0.009349494,-0.055022404,-0.054841022,21,57
Market-Adjusted Model,22821,2022-08-09,0.0087655755,-0.036985005,-0.036725952,21,57
Market-Adjusted Model,22822,2022-08-09,-0.000730749,-0.046831173,-0.046222277,21,62
Market-Adjusted Model,22823,2022-08-09,0.0030060809,-0.043099902,-0.042485447,21,51
Market-Adjusted Model,22826,2022-08-09,0.0124342565,-0.032276676,-0.033057271,21,53
Market-Adjusted Model,22827,2022-08-09,0.044712547,0.0000985254,-0.000778981,21,53
Market-Adjusted Model,22828,2022-08-09,0.0334672035,-0.01208027,-0.012024324,21,53
Market-Adjusted Model,22829,2022-08-09,0.0348324084,-0.010971678,-0.010659119,21,53
Market-Adjusted Model,22830,2022-08-09,0.0210123496,-0.023724188,-0.024479178,21,53
Market-Adjusted Model,22831,2022-08-09,-0.002828568,-0.048720825,-0.048320095,21,53
Market-Adjusted Model,22834,2022-08-09,0.0624487525,0.0164360403,0.0169572248,21,53
Market-Adjusted Model,22835,2022-08-09,-0.004920691,-0.050462449,-0.050412219,21,62
Market-Adjusted Model,22836,2022-08-09,0.0566512983,0.0105941244,0.0111597706,21,53
Market-Adjusted Model,22837,2022-08-09,0.0175365372,-0.027315625,-0.02795499,21,53
Market-Adjusted Model,22838,2022-08-09,0.0409801143,-0.004672332,-0.004511413,21,53
Market-Adjusted Model,22839,2022-08-09,0.0698447129,0.044390433,0.0243531852,21,68
Market-Adjusted Model,22842,2022-08-09,0.0804406294,0.0353660689,0.0349491017,21,69
Market-Adjusted Model,22843,2022-08-09,0.1233237579,0.0725306956,0.0778322302,21,67
Market-Adjusted Model,22844,2022-08-09,0.0044372581,-0.04117342,-0.04105427,21,57
Market-Adjusted Model,22845,2022-08-09,-0.003039598,-0.048948581,-0.048531126,21,53
Market-Adjusted Model,22846,2022-08-09,0.0164661561,-0.028459995,-0.029025372,21,57
Market-Adjusted Model,22847,2022-08-09,0.0838256835,0.0361670001,0.0383341558,21,62
Market-Adjusted Model,22848,2022-08-09,0.054137929,0.0097595752,0.0086464013,21,67
Market-Adjusted Model,22849,2022-08-09,0.0490118841,0.0027532197,0.0035203564,21,62
Market-Adjusted Model,22850,2022-08-09,0.0530402531,0.0092633613,0.0075487254,21,53
Market-Adjusted Model,22851,2022-08-09,0.002093752,-0.04230841,-0.043397776,21,64
Market-Adjusted Model,22852,2022-08-09,0.027209023,-0.017148734,-0.018282505,21,64
Market-Adjusted Model,22853,2022-08-09,0.0129231736,-0.030053203,-0.032568354,21,64
Market-Adjusted Model,22854,2022-08-09,0.0288748102,-0.017080535,-0.016616717,21,63
Market-Adjusted Model,22855,2022-08-09,0.0008058203,-0.045304762,-0.044685707,21,69
Market-Adjusted Model,22856,2022-08-09,0.0038377014,-0.041668157,-0.041653826,21,69
Market-Adjusted Model,22857,2022-08-09,0.0200760007,-0.021118783,-0.025415527,21,61
Market-Adjusted Model,22858,2022-08-09,0.0155869527,-0.027822395,-0.029904575,21,61
Market-Adjusted Model,22861,2022-08-09,0.0149894729,-0.030310439,-0.030502055,21,64
Market-Adjusted Model,22862,2022-08-09,0.0341251699,-0.010855141,-0.011366358,21,63
Market-Adjusted Model,22863,2022-08-09,-0.002558914,-0.047555423,-0.048050442,21,63
Market-Adjusted Model,22864,2022-08-09,0.0067338513,-0.038933148,-0.038757676,21,63
Market-Adjusted Model,22865,2022-08-09,0.0246227569,-0.021573615,-0.020868771,21,57
Market-Adjusted Model,22866,2022-08-09,-0.011236505,-0.057254867,-0.056728033,21,59
Market-Adjusted Model,22869,2022-08-09,-0.014570607,-0.06022249,-0.060062135,21,59
Market-Adjusted Model,22870,2022-08-09,0.0263592571,-0.019603802,-0.019132271,21,55
Market-Adjusted Model,22871,2022-08-09,0.048686044,0.0032654297,0.0031945163,21,57
Market-Adjusted Model,22872,2022-08-09,0.0364595021,-0.009006379,-0.009032026,21,57
Market-Adjusted Model,22873,2022-08-09,0.0183896089,-0.027240272,-0.027101919,21,65
Market-Adjusted Model,22874,2022-08-09,-0.000500763,-0.046570919,-0.045992291,21,66
Market-Adjusted Model,22877,2022-08-09,0.0030090004,-0.043091626,-0.042482527,21,66
Market-Adjusted Model,22878,2022-08-09,0.0025025606,-0.043360384,-0.042988967,21,65
Market-Adjusted Model,22881,2022-08-09,0.0035087565,-0.042610267,-0.041982771,21,46
Market-Adjusted Model,22885,2022-08-09,-0.262615848,-0.284327977,-0.308107376,21,40
Market-Adjusted Model,22890,2022-08-09,0.0035550885,-0.042565159,-0.041936439,21,46
Market-Adjusted Model,22893,2022-08-09,0.0640392196,0.0488793082,0.0185476919,21,44
Market-Adjusted Model,22894,2022-08-09,-0.090909155,-0.124147802,-0.136400683,21,45
Market-Adjusted Model,22895,2022-08-09,0.0025163175,-0.043590949,-0.04297521,21,41
Market-Adjusted Model,22897,2022-08-09,-0.034083587,-0.035723821,-0.079575114,21,40
Market-Adjusted Model,22898,2022-08-09,0.0093652609,-0.03677772,-0.036126267,21,47
Market-Adjusted Model,22900,2022-08-09,0.0044933634,-0.041609697,-0.040998164,21,41
Market-Adjusted Model,22901,2022-08-09,0.0025038132,-0.043579978,-0.042987714,21,47
Market-Adjusted Model,22902,2022-08-09,0.0055923036,-0.040508668,-0.039899224,21,48
Market-Adjusted Model,22907,2022-08-09,0.0085298595,-0.037182145,-0.036961668,21,44
Market-Adjusted Model,22909,2022-08-09,-0.069767423,-0.078318808,-0.115258951,21,41
Market-Adjusted Model,22910,2022-08-09,0.0025049718,-0.043590766,-0.042986556,21,47
Market-Adjusted Model,22915,2022-08-09,0.0014954529,-0.044537166,-0.043996075,21,44
Market-Adjusted Model,22923,2022-08-09,-0.001001932,-0.047104668,-0.046493459,21,42
Market-Adjusted Model,22925,2022-08-09,0.1371872376,0.0941805289,0.09169571,21,40
Market-Adjusted Model,22933,2022-08-09,0.042819424,-0.001566635,-0.002672104,21,40
Market-Adjusted Model,22934,2022-08-09,0.6203090141,0.4673474772,0.5748174864,21,45
Market-Adjusted Model,22937,2022-08-09,0.0075376694,-0.038599446,-0.037953858,21,41
Market-Adjusted Model,22938,2022-08-09,0.0214339628,-0.024593387,-0.024057565,21,45
Market-Adjusted Model,22941,2022-08-09,0.0302165992,-0.015783146,-0.015274928,21,45
Market-Adjusted Model,22943,2022-08-09,0.004713632,-0.040937364,-0.040777896,21,43
Market-Adjusted Model,22944,2022-08-09,0.0003916911,-0.045353113,-0.045099837,21,43
Market-Adjusted Model,22946,2022-08-09,0.002004054,-0.044097875,-0.043487474,21,41
Market-Adjusted Model,22950,2022-08-09,0.1106180759,0.063625485,0.0651265482,21,46
Market-Adjusted Model,22951,2022-08-09,0.0069740178,-0.03793294,-0.03851751,21,46
Market-Adjusted Model,22952,2022-08-09,0.1333332977,0.1000012793,0.0878417701,21,43
Market-Adjusted Model,22953,2022-08-09,-0.265081761,-0.330464231,-0.310573288,21,42
Market-Adjusted Model,22958,2022-08-09,-0.018468319,-0.064231047,-0.063959847,21,45
Market-Adjusted Model,22960,2022-08-09,0.0009233301,-0.043592078,-0.044568198,21,50
Market-Adjusted Model,22969,2022-08-09,0.0080079995,-0.038024228,-0.037483528,21,46
Market-Adjusted Model,22970,2022-08-09,0.0101729769,-0.028998604,-0.035318551,21,41
Market-Adjusted Model,22974,2022-08-09,0.0014940583,-0.04462297,-0.043997469,21,47
Market-Adjusted Model,23026,2022-08-09,0.0587108301,0.0127607869,0.0132193024,21,100
Market-Adjusted Model,23182,2022-08-09,0.0215815295,-0.023149802,-0.023909998,21,100
Market-Adjusted Model,23229,2022-08-09,0.0598900392,0.0129764909,0.0143985116,21,100
Market-Adjusted Model,23297,2022-08-09,0.2170076222,0.1691475473,0.1715160945,21,100
Market-Adjusted Model,23393,2022-08-09,-0.077020444,-0.121686079,-0.122511972,21,100
Market-Adjusted Model,23473,2022-08-09,-0.101199456,-0.14007157,-0.146690984,21,100
Market-Adjusted Model,23536,2022-08-09,0.0781001863,0.0299117481,0.0326086586,21,100
Market-Adjusted Model,23579,2022-08-09,0.0074649392,-0.036241731,-0.038026588,21,100
Market-Adjusted Model,23660,2022-08-09,0.0818652708,0.0339598861,0.0363737431,21,100
Market-Adjusted Model,23712,2022-08-09,0.1102323092,0.0609274374,0.0647407815,21,100
Market-Adjusted Model,23799,2022-08-09,-0.017766539,-0.06044027,-0.063258066,21,100
Market-Adjusted Model,23819,2022-08-09,0.0985221401,0.0562669956,0.0530306124,21,100
Market-Adjusted Model,23835,2022-08-09,0.146055036,0.0941688663,0.1005635083,21,100
Market-Adjusted Model,23931,2022-08-09,0.0847969982,0.0363688535,0.0393054705,21,100
Market-Adjusted Model,24010,2022-08-09,0.0878322471,0.0392944965,0.0423407194,21,100
Market-Adjusted Model,24053,2022-08-09,0.0867602079,0.038067462,0.0412686803,21,100
Market-Adjusted Model,24109,2022-08-09,0.0803393883,0.0320615569,0.0348478607,21,100
Market-Adjusted Model,24205,2022-08-09,0.0864410908,0.0388601459,0.0409495631,21,100
Market-Adjusted Model,24248,2022-08-09,0.0431824467,-0.001900942,-0.002309081,21,100
Market-Adjusted Model,24272,2022-08-09,-0.012189304,-0.055743634,-0.057680831,21,100
Market-Adjusted Model,24328,2022-08-09,0.0674429815,0.0281206151,0.0219514538,21,100
Market-Adjusted Model,24440,2022-08-09,0.0778120887,0.0301100217,0.032320561,21,100
Market-Adjusted Model,24441,2022-08-09,0.0249999773,-0.006499681,-0.02049155,21,100
Market-Adjusted Model,24459,2022-08-09,-0.224538399,-0.275711475,-0.270029927,21,100
Market-Adjusted Model,24643,2022-08-09,0.0536826479,0.0079880748,0.0081911202,21,100
Market-Adjusted Model,24766,2022-08-09,0.0652077923,0.0196317083,0.0197162646,21,100
Market-Adjusted Model,24969,2022-08-09,0.0571837703,0.0114724333,0.0116922427,21,100
Market-Adjusted Model,24985,2022-08-09,0.079972788,0.031911897,0.0344812603,21,100
Market-Adjusted Model,25081,2022-08-09,0.0391287379,-0.004460168,-0.00636279,21,100
Market-Adjusted Model,25129,2022-08-09,0.0237131191,-0.021825467,-0.021778409,21,100
Market-Adjusted Model,25232,2022-08-09,0.1128542216,0.0637754249,0.067362694,21,100
Market-Adjusted Model,25304,2022-08-09,0.2394068182,0.1873165579,0.1939152905,21,100
Market-Adjusted Model,25320,2022-08-09,0.0524583263,0.0056366439,0.0069667986,21,100
Market-Adjusted Model,25419,2022-08-09,0.0025509511,-0.037710538,-0.042940577,21,100
Market-Adjusted Model,25452,2022-08-09,0.4913793621,0.4995156322,0.4458878344,21,100
Market-Adjusted Model,25487,2022-08-09,0.0814439731,0.0526164468,0.0359524455,21,100
Market-Adjusted Model,25582,2022-08-09,0.0258064321,-0.017924446,-0.019685096,21,100
Market-Adjusted Model,25590,2022-08-09,0.0597976554,0.0137124753,0.0143061277,21,100
Market-Adjusted Model,25785,2022-08-09,0.2046929522,0.1505890783,0.1592014245,21,100
Market-Adjusted Model,25953,2022-08-09,0.0510776133,0.0061766285,0.0055860856,21,100
Market-Adjusted Model,26084,2022-08-09,-0.110985279,-0.158570029,-0.156476807,21,100
Market-Adjusted Model,26201,2022-08-09,0.0722221962,0.0433838964,0.0267306685,21,100
Market-Adjusted Model,26403,2022-08-09,0.1185120065,0.0721425459,0.0730204788,21,100
Market-Adjusted Model,26607,2022-08-09,0.1289950253,0.0806897762,0.0835034976,21,100
Market-Adjusted Model,26614,2022-08-09,-0.00790157,-0.05387809,-0.053393098,21,100
Market-Adjusted Model,26649,2022-08-09,0.088365232,0.0432250186,0.0428737043,21,100
Market-Adjusted Model,26650,2022-08-09,0.012115578,-0.031906664,-0.03337595,21,100
Market-Adjusted Model,26710,2022-08-09,-0.013134086,-0.057125541,-0.058625614,21,100
Market-Adjusted Model,26825,2022-08-09,0.0567268237,0.0098101837,0.011235296,21,100
Market-Adjusted Model,27167,2022-08-09,0.2278106478,0.1791632109,0.1823191201,21,100
Market-Adjusted Model,27334,2022-08-09,0.1528493246,0.0998061565,0.1073577969,21,100
Market-Adjusted Model,27422,2022-08-09,0.0797101314,0.03911218,0.0342186037,21,100
Market-Adjusted Model,27511,2022-08-09,-0.053982864,-0.09951992,-0.099474391,21,100
Market-Adjusted Model,27562,2022-08-09,0.1907728933,0.1340177698,0.1452813656,21,100
Market-Adjusted Model,27617,2022-08-09,-0.018743372,-0.039121715,-0.064234899,21,100
Market-Adjusted Model,27618,2022-08-09,-0.040169502,-0.084877807,-0.08566103,21,100
Market-Adjusted Model,27633,2022-08-09,0.0872973258,0.0400475721,0.0418057981,21,100
Market-Adjusted Model,27684,2022-08-09,-0.02371016,-0.065310082,-0.069201688,21,100
Market-Adjusted Model,27828,2022-08-09,0.024539977,-0.018124196,-0.020951551,21,100
Market-Adjusted Model,27887,2022-08-09,-0.114699699,-0.159932019,-0.160191227,21,100
Market-Adjusted Model,27888,2022-08-09,0.0617089744,0.0154496742,0.0162174467,21,100
Market-Adjusted Model,27909,2022-08-09,-0.018108582,-0.058754896,-0.06360011,21,100
Market-Adjusted Model,27959,2022-08-09,0.0573536034,0.0104961788,0.0118620758,21,100
Market-Adjusted Model,27975,2022-08-09,0.0537553968,0.0166091733,0.0082638691,21,100
Market-Adjusted Model,27983,2022-08-09,0.132777399,0.0843882584,0.0872858713,21,100
Market-Adjusted Model,27991,2022-08-09,0.0798286764,0.0320166404,0.0343371487,21,100
Market-Adjusted Model,28118,2022-08-09,0.1909933523,0.136820404,0.1455018246,21,100
